Date,BANKBARODA.BO,COLPAL.BO,DLF.BO,HINDUNILVR.BO,IRCTC.BO,LT.BO,MARUTI.BO,MFSL.BO,NAUKRI.BO,NTPC.BO,PIDILITIND.BO,RELIANCE.BO,SBIN.BO,SUNPHARMA.BO,TITAN.BO,TVSMOTOR.BO,ULTRACEMCO.BO,WIPRO.BO,ZEEL.BO,ZOMATO.BO,^BSESN
2020-06-04,41.60993194580078,1317.0343017578125,155.1785888671875,2087.8134765625,282.9374694824219,919.2286987304688,5693.2998046875,461.1000061035156,2509.9111328125,89.96272277832031,1485.6624755859375,1569.6610107421875,170.73252868652344,488.52471923828125,971.4500122070312,352.9571838378906,3767.01171875,216.0557403564453,203.53485107421875,,33980.69921875
2020-06-05,45.15430450439453,1328.9580078125,155.97235107421875,2055.220458984375,287.6790771484375,943.2214965820312,5747.2001953125,473.1499938964844,2489.158447265625,92.65734100341797,1495.974365234375,1570.3067626953125,184.22044372558594,487.68585205078125,991.0499877929688,357.4848327636719,3831.693115234375,217.79771423339844,204.0789337158203,,34287.23828125
2020-06-08,44.47455978393555,1324.0224609375,151.60671997070312,2078.458984375,302.5461120605469,949.0962524414062,5735.4501953125,476.6499938964844,2653.738525390625,93.2246322631836,1479.3662109375,1559.82568359375,183.239501953125,482.55389404296875,1019.5,351.0167541503906,3741.07958984375,225.01451110839844,194.87905883789062,,34370.578125
2020-06-09,44.47455978393555,1341.907958984375,152.10281372070312,2074.028076171875,294.850830078125,940.9505615234375,5666.60009765625,466.1000061035156,2691.412353515625,92.70462799072266,1455.1728515625,1527.090087890625,180.93429565429688,494.00213623046875,996.5,349.8724060058594,3755.282958984375,217.30001831054688,190.2791290283203,,33956.69140625
2020-06-10,45.63983154296875,1325.4884033203125,155.5754852294922,2086.878173828125,287.49139404296875,934.7796020507812,5663.7998046875,482.5,2730.579345703125,92.84644317626953,1442.580322265625,1561.762939453125,184.22044372558594,492.6204528808594,977.5499877929688,342.2102355957031,3751.7197265625,215.95619201660156,187.7071075439453,,34247.05078125
2020-06-11,43.8433723449707,1308.5802001953125,149.47349548339844,2075.751220703125,283.08563232421875,918.340087890625,5427.25,475.70001220703125,2726.498291015625,92.75189208984375,1405.4970703125,1527.4876708984375,173.82247924804688,467.4046936035156,951.0,331.3638000488281,3666.550048828125,211.82521057128906,174.1051483154297,,33538.37109375
2020-06-12,44.08613967895508,1323.6802978515625,152.8965606689453,2073.929443359375,281.4853515625,914.1932373046875,5554.85009765625,488.6000061035156,2807.021484375,91.66458892822266,1418.4366455078125,1578.45361328125,175.83340454101562,473.5235595703125,977.7000122070312,343.4541015625,3752.462158203125,207.04718017578125,166.78482055664062,,33780.890625
2020-06-15,44.5716667175293,1300.4681396484375,144.76058959960938,2050.88818359375,281.0802917480469,888.275146484375,5476.89990234375,475.45001220703125,2771.1396484375,88.11902618408203,1419.0810546875,1604.4827880859375,170.73252868652344,479.09967041015625,947.9500122070312,342.4092712402344,3709.307861328125,212.77085876464844,163.66873168945312,,33228.80078125
2020-06-16,43.50349807739258,1299.8817138671875,145.30630493164062,2044.04443359375,278.6403503417969,883.585205078125,5497.89990234375,485.70001220703125,2800.004638671875,87.7881088256836,1418.8828125,1606.9666748046875,169.55540466308594,476.4843444824219,957.7999877929688,352.21087646484375,3744.049072265625,211.476806640625,162.08596801757812,,33605.21875
2020-06-17,43.600608825683594,1312.0498046875,148.82858276367188,2046.40771484375,275.7261962890625,873.3660278320312,5725.39990234375,489.8999938964844,2784.82568359375,86.51170349121094,1420.2708740234375,1604.88037109375,169.70252990722656,479.4944763183594,962.8499755859375,357.3355712890625,3768.5458984375,216.85208129882812,163.22357177734375,,33507.921875
2020-06-18,44.62022018432617,1321.0902099609375,146.54653930664062,2033.6068115234375,278.4822998046875,885.2636108398438,5716.85009765625,491.1000061035156,2745.807861328125,87.74083709716797,1379.1224365234375,1645.4642333984375,176.2748260498047,477.8166809082031,976.2999877929688,361.8134460449219,3804.82080078125,217.20046997070312,172.57183837890625,,34208.05078125
2020-06-19,,,,,281.0901794433594,,,,,,,,,,,,,,,,34731.73046875
2020-06-22,47.97037887573242,1345.8173828125,158.70086669921875,2068.46435546875,279.7664794921875,895.7789916992188,5897.7001953125,495.25,2757.70263671875,90.00999450683594,1379.5684814453125,1735.822021484375,184.17138671875,486.6496276855469,979.5499877929688,381.26739501953125,3786.460693359375,217.0013885498047,175.09437561035156,,34911.3203125
2020-06-23,48.989990234375,1375.33349609375,167.2833251953125,2122.76953125,286.5035400390625,955.61279296875,5885.89990234375,495.95001220703125,2946.61865234375,95.2574234008789,1396.424560546875,1708.8487548828125,188.78179931640625,493.8540954589844,998.4500122070312,379.62548828125,3901.224365234375,219.6392364501953,180.04054260253906,,35430.4296875
2020-06-24,50.10670852661133,1356.7149658203125,158.8000946044922,2097.95556640625,280.7049560546875,943.5670776367188,5752.0498046875,505.04998779296875,2698.130859375,91.71186828613281,1392.508056640625,1716.1011962890625,181.08143615722656,478.06341552734375,987.7000122070312,378.5806579589844,3781.75927734375,217.15069580078125,172.22561645507812,,34868.98046875
2020-06-25,50.54368591308594,1366.0975341796875,155.92274475097656,2140.739990234375,280.8135986328125,931.22509765625,5760.60009765625,535.7000122070312,2740.184326171875,90.9554672241211,1370.248046875,1706.762451171875,181.7190399169922,481.2709045410156,977.2999877929688,381.7151794433594,3772.3564453125,217.44932556152344,170.39552307128906,,34842.1015625
2020-06-26,50.34947204589844,1361.5040283203125,153.29344177246094,2121.440185546875,272.96026611328125,950.3304443359375,5755.7001953125,515.2999877929688,2739.7861328125,91.7591323852539,1376.345947265625,1731.251953125,181.08143615722656,473.671630859375,966.5499877929688,379.7747497558594,3821.052978515625,224.31771850585938,174.30299377441406,,35171.26953125
2020-06-29,47.87327194213867,1358.37646484375,150.31686401367188,2149.109619140625,267.8135986328125,925.15283203125,5681.89990234375,516.1500244140625,2749.59033203125,89.72634887695312,1373.0242919921875,1711.9285888671875,175.88246154785156,475.4974060058594,956.4500122070312,376.2422180175781,3769.4365234375,218.64382934570312,170.14820861816406,,34961.51953125
2020-06-30,47.19352722167969,1373.5743408203125,146.89381408691406,2147.337158203125,268.53472900390625,932.1137084960938,5839.10009765625,541.5499877929688,2746.90283203125,90.62454986572266,1360.5806884765625,1692.2574462890625,174.99960327148438,466.7632141113281,950.0499877929688,376.0431823730469,3854.9033203125,218.693603515625,169.25790405273438,,34915.80078125
2020-07-01,49.86394500732422,1343.813720703125,148.9278106689453,2137.441162109375,269.3546142578125,912.5640869140625,5798.9501953125,536.9000244140625,2748.345947265625,88.44994354248047,1358.3001708984375,1726.58251953125,181.27761840820312,462.0753479003906,948.5999755859375,381.9639587402344,3858.119873046875,217.947021484375,173.41268920898438,,35414.44921875
2020-07-02,49.96105194091797,1344.400390625,151.6563262939453,2119.224609375,278.9465637207031,928.7567138671875,5948.4501953125,545.5499877929688,2775.569091796875,88.26084899902344,1376.7425537109375,1749.0850830078125,181.91522216796875,466.9605712890625,986.3499755859375,383.65557861328125,3874.94580078125,223.67068481445312,172.52236938476562,,35843.69921875
2020-07-03,,,,,277.5537109375,,,,,,,,,,,,,,,,36021.421875
2020-07-06,49.912498474121094,1351.6815185546875,153.4422607421875,2128.8251953125,276.6350402832031,939.0252075195312,6125.14990234375,559.5999755859375,2768.99951171875,90.00999450683594,1377.6844482421875,1839.343505859375,184.46568298339844,473.8689880371094,1013.9500122070312,406.2937927246094,3891.376220703125,221.7296142578125,173.16537475585938,,36487.28125
2020-07-07,49.281307220458984,1360.3311767578125,151.85476684570312,2121.095703125,275.93365478515625,931.4719848632812,6225.75,559.3499755859375,2895.806640625,87.50446319580078,1387.5008544921875,1812.0721435546875,184.95614624023438,473.1781921386719,1016.0,397.9350891113281,3821.3994140625,223.720458984375,178.2599334716797,,36674.51953125
2020-07-08,51.17487716674805,1358.6207275390625,145.25668334960938,2151.8173828125,274.72845458984375,929.151611328125,6043.5,547.0,2843.749755859375,86.0389633178711,1373.7183837890625,1785.6453857421875,188.2913360595703,477.66864013671875,991.3499755859375,382.95904541015625,3750.72998046875,221.9784698486328,170.2471466064453,,36329.01171875
2020-07-09,51.320533752441406,1350.264404296875,144.95904541015625,2142.118408203125,273.71099853515625,932.8048706054688,6003.75,559.5999755859375,2850.966064453125,86.22805786132812,1368.2154541015625,1812.7178955078125,195.30506896972656,475.744140625,991.5999755859375,387.63592529296875,3802.841064453125,220.58489990234375,170.04928588867188,,36737.69140625
2020-07-10,50.05815505981445,1360.2333984375,146.49693298339844,2189.67822265625,276.82269287109375,920.41357421875,5957.9501953125,561.25,2859.028564453125,85.47167205810547,1371.1900634765625,1866.2669677734375,191.92080688476562,486.9950256347656,961.75,383.65557861328125,3761.56787109375,220.98306274414062,168.21920776367188,,36594.328125
2020-07-13,49.08709716796875,1399.42529296875,141.78402709960938,2230.000732421875,275.8743896484375,916.8590698242188,5992.64990234375,560.7000122070312,2821.4541015625,84.95166015625,1382.9892578125,1921.70361328125,188.928955078125,493.1139221191406,966.0,387.63592529296875,3749.34423828125,226.5076446533203,171.7804412841797,,36693.69140625
2020-07-14,47.6305046081543,1396.98193359375,138.8074493408203,2200.1650390625,269.255859375,901.456298828125,5771.5498046875,552.4000244140625,2881.97119140625,82.91886901855469,1369.1077880859375,1904.1685791015625,182.55284118652344,485.5146789550781,973.5499877929688,380.6205749511719,3732.616943359375,224.01910400390625,164.41065979003906,,36033.05859375
2020-07-15,46.222469329833984,1381.002197265625,136.02932739257812,2240.782958984375,267.1023864746094,900.4196166992188,5799.35009765625,535.0,3031.27294921875,83.20250701904297,1357.953125,1833.5810546875,180.34573364257812,488.32733154296875,967.9500122070312,387.4866638183594,3779.284912109375,261.7454833984375,158.47525024414062,,36051.80859375
2020-07-16,46.7079963684082,1363.0677490234375,137.46800231933594,2253.485595703125,269.3348693847656,909.5032958984375,5875.5,581.8499755859375,3023.160888671875,82.02066040039062,1371.1900634765625,1831.097412109375,182.65093994140625,492.7191467285156,961.6500244140625,389.526611328125,3776.41455078125,260.7998352050781,155.7053985595703,,36471.6796875
2020-07-17,47.97037887573242,1394.0498046875,139.60121154785156,2297.59912109375,270.7672424316406,913.7982788085938,5918.0498046875,574.9500122070312,3102.987548828125,83.48616027832031,1381.10546875,1898.9029541015625,184.71090698242188,496.7161560058594,997.75,387.9344787597656,3824.814208984375,260.3020935058594,155.7053985595703,,37020.140625
2020-07-20,47.24208450317383,1406.1690673828125,139.7996368408203,2294.645263671875,271.883544921875,907.7260131835938,5867.2998046875,569.0999755859375,3238.702880859375,82.39885711669922,1427.6578369140625,1906.8013916015625,187.01611328125,477.5205993652344,1001.6500244140625,396.7907409667969,3826.19970703125,269.6092834472656,153.08392333984375,,37418.98828125
2020-07-21,47.97037887573242,1380.8067626953125,142.28012084960938,2283.5673828125,274.6790771484375,925.9427490234375,6132.89990234375,568.2000122070312,3187.790771484375,83.5807113647461,1391.36767578125,1959.009033203125,190.64559936523438,471.0069274902344,1014.9500122070312,400.9701232910156,3822.834716796875,269.808349609375,151.9957733154297,,37930.328125
2020-07-22,47.2906379699707,1361.113037109375,141.58558654785156,2213.753662109375,271.1821594238281,909.3057861328125,6006.39990234375,565.5499877929688,3171.965087890625,85.47167205810547,1372.92529296875,1991.0489501953125,188.34039306640625,468.0461730957031,1057.800048828125,395.6961364746094,3823.824462890625,264.6819763183594,155.3591766357422,,37871.51953125
2020-07-23,47.77616500854492,1357.350341796875,141.63519287109375,2179.0439453125,270.9154052734375,904.763916015625,6063.75,569.4000244140625,3260.89892578125,85.70804595947266,1369.2564697265625,2047.2305908203125,194.5203094482422,469.8719787597656,1070.0999755859375,403.95538330078125,3798.337890625,265.3787536621094,157.28817749023438,,38140.46875
2020-07-24,47.19352722167969,1351.8282470703125,137.76565551757812,2175.892822265625,268.2976379394531,893.1131591796875,6000.60009765625,562.0999755859375,3151.2119140625,84.47891998291016,1366.232421875,2132.223388671875,188.24227905273438,479.05029296875,1057.5999755859375,395.49713134765625,3745.137939453125,269.21112060546875,150.01730346679688,,38128.8984375
2020-07-27,45.348514556884766,1354.515869140625,135.1859588623047,2187.216552734375,265.768798828125,892.1257934570312,6041.7998046875,555.0,3095.373046875,82.87159729003906,1345.162353515625,2141.81103515625,183.58282470703125,469.1811218261719,1041.4000244140625,395.49713134765625,3819.568359375,267.31982421875,143.8345947265625,,37934.73046875
2020-07-28,45.445621490478516,1360.0867919921875,140.09730529785156,2208.091796875,265.7984313964844,901.456298828125,6287.2998046875,567.3499755859375,3117.171142578125,83.7225341796875,1343.080078125,2163.27001953125,185.8389892578125,476.1882629394531,1052.050048828125,404.1046447753906,4093.388427734375,274.188232421875,142.84535217285156,,38492.94921875
2020-07-29,45.931148529052734,1415.4539794921875,138.70823669433594,2198.93408203125,267.1715087890625,910.6880493164062,6185.60009765625,562.2000122070312,3125.084228515625,83.29706573486328,1359.2916259765625,2082.20166015625,187.55563354492188,486.5509033203125,1039.449951171875,400.17401123046875,4141.63916015625,275.73114013671875,140.81744384765625,,38071.12890625
2020-07-30,44.66877365112305,1400.207275390625,139.0554962158203,2162.05810546875,264.8995056152344,897.210693359375,6265.64990234375,562.7999877929688,3159.47314453125,81.87883758544922,1338.2215576171875,2094.91796875,182.9942626953125,503.2792053222656,1041.5999755859375,399.97503662109375,4112.3916015625,282.7488098144531,138.7400360107422,,37736.0703125
2020-07-31,45.445621490478516,1391.264404296875,139.9980926513672,2178.994384765625,264.0301513671875,901.8018798828125,6260.4501953125,557.75,3180.47509765625,82.25703430175781,1345.5589599609375,2053.48974609375,187.80087280273438,524.7940063476562,1043.25,386.0438232421875,4082.3515625,279.31463623046875,137.30564880371094,,37606.890625
2020-08-03,45.494171142578125,1379.4384765625,137.3687744140625,2170.7724609375,264.59326171875,904.2208862304688,6165.7001953125,542.5999755859375,3140.213134765625,80.88609313964844,1333.759765625,1995.37060546875,188.43849182128906,513.0003051757812,1076.1500244140625,394.2035217285156,4002.527099609375,280.01141357421875,133.49710083007812,,36939.6015625
2020-08-04,45.20285415649414,1406.1690673828125,141.38714599609375,2164.17529296875,264.6722717285156,912.1197509765625,6360.7001953125,539.0499877929688,3185.1533203125,81.02790069580078,1331.4791259765625,2137.14111328125,187.99705505371094,521.5865478515625,1074.9000244140625,397.28826904296875,3962.392333984375,279.8123474121094,141.80667114257812,,37687.91015625
2020-08-05,45.05719757080078,1410.6649169921875,141.28793334960938,2160.827392578125,264.0498962402344,914.2919311523438,6526.85009765625,548.9000244140625,3338.78466796875,81.21700286865234,1304.1624755859375,2112.801025390625,187.84991455078125,522.0800170898438,1105.5,407.68695068359375,4000.89404296875,276.8758239746094,143.9335174560547,,37663.328125
2020-08-06,44.911537170410156,1403.285888671875,141.58558654785156,2185.247314453125,263.59552001953125,910.2931518554688,6558.7998046875,539.3499755859375,3305.590087890625,81.40609741210938,1320.572265625,2120.649658203125,187.31039428710938,525.2381591796875,1120.3499755859375,416.7422180175781,3988.868408203125,278.169921875,147.04959106445312,,38025.44921875
2020-08-07,47.04787063598633,1424.7877197265625,140.84144592285156,2176.877685546875,263.1114807128906,904.1221923828125,6679.5498046875,535.7999877929688,3295.6865234375,81.07518005371094,1365.240966796875,2132.72021484375,187.01611328125,518.9218139648438,1090.699951171875,419.18017578125,3964.173583984375,275.97998046875,148.58291625976562,,38040.5703125
2020-08-10,47.14497375488281,1414.3299560546875,147.29067993164062,2173.234130859375,261.6099548339844,947.5658569335938,6607.0498046875,528.7000122070312,3514.313720703125,83.3443374633789,1387.10400390625,2105.796875,190.1060791015625,536.6370239257812,1107.800048828125,416.4934387207031,3929.38330078125,275.88043212890625,149.5721435546875,,38182.078125
2020-08-11,45.7369384765625,1414.720947265625,145.30630493164062,2176.63134765625,270.9845886230469,949.4912109375,6647.89990234375,530.2999877929688,3374.91552734375,83.3443374633789,1368.3145751953125,2120.15283203125,191.3813018798828,533.9722900390625,1066.5,414.4535217285156,3928.987548828125,278.21966552734375,158.1290283203125,,38407.01171875
2020-08-12,47.19352722167969,1412.424072265625,145.45513916015625,2161.516357421875,274.08636474609375,937.6429443359375,6731.0,530.4500122070312,3229.247314453125,84.00616455078125,1353.0947265625,2113.744873046875,199.47406005859375,525.0407104492188,1058.1500244140625,415.39886474609375,3958.6806640625,274.9347839355469,159.61288452148438,,38369.62890625
2020-08-13,46.7079963684082,1403.4813232421875,146.5961456298828,2165.01220703125,273.3158874511719,978.0257568359375,6730.35009765625,529.9500122070312,3257.315673828125,82.44612884521484,1368.5128173828125,2108.479248046875,198.0026397705078,513.9872436523438,1097.5999755859375,428.4344787597656,4006.040771484375,275.73114013671875,160.55264282226562,,38310.48828125
2020-08-14,44.76587677001953,1380.22021484375,141.4863739013672,2140.690673828125,270.302978515625,969.7319946289062,6587.39990234375,522.5999755859375,3230.839599609375,83.5807113647461,1359.390869140625,2100.332763671875,192.70556640625,524.4979248046875,1102.300048828125,416.045654296875,3969.023681640625,275.2333984375,159.56341552734375,,37877.33984375
2020-08-17,44.81443405151367,1389.70068359375,145.95123291015625,2163.042724609375,273.1578063964844,988.0474853515625,6770.2001953125,520.7000122070312,3266.7216796875,90.1990966796875,1369.50439453125,2077.830322265625,189.37037658691406,521.4384765625,1124.1500244140625,424.752685546875,3994.757568359375,281.0566101074219,168.07081604003906,,38050.78125
2020-08-18,45.105751037597656,1398.2525634765625,155.8235321044922,2179.880859375,272.1601257324219,991.4044189453125,6892.5,543.75,3261.49609375,89.91545104980469,1400.1923828125,2104.952392578125,191.3813018798828,519.2672729492188,1145.800048828125,431.17095947265625,4127.38623046875,281.2557067871094,172.07720947265625,,38528.3203125
2020-08-19,46.17391586303711,1388.47900390625,156.36923217773438,2160.236328125,269.2855224609375,996.2424926757812,6993.4501953125,540.3499755859375,3278.01904296875,89.48997497558594,1436.18505859375,2119.30810546875,193.3431854248047,518.5764770507812,1148.0999755859375,432.26556396484375,4152.67529296875,278.3192138671875,194.92852783203125,,38614.7890625
2020-08-20,46.076812744140625,1396.4931640625,159.6930694580078,2153.442138671875,266.0552673339844,983.2587280273438,6980.89990234375,537.75,3256.1708984375,95.6356201171875,1437.176513671875,2082.6982421875,190.98892211914062,515.4183349609375,1126.449951171875,447.9879455566406,4105.56201171875,272.99371337890625,197.30267333984375,,38220.390625
2020-08-21,46.9022102355957,1378.4610595703125,160.4372100830078,2169.393798828125,265.00811767578125,981.4815063476562,6975.39990234375,557.4000244140625,3227.10693359375,100.1739273071289,1444.3155517578125,2068.193359375,194.56935119628906,525.7316284179688,1137.5999755859375,450.82391357421875,4147.875,272.09783935546875,190.08126831054688,,38434.71875
2020-08-24,46.99931716918945,1386.1822509765625,156.41883850097656,2160.77783203125,264.3363952636719,979.309326171875,7081.75,549.7000122070312,3223.075927734375,99.70120239257812,1455.9661865234375,2082.400146484375,197.56121826171875,526.373046875,1127.1500244140625,446.0972595214844,4143.619140625,271.4508056640625,199.3306121826172,,38799.078125
2020-08-25,47.24208450317383,1381.7841796875,155.1785888671875,2146.746337890625,265.13653564453125,968.2015991210938,7110.9501953125,620.5999755859375,3269.707763671875,98.0938720703125,1462.758056640625,2068.441650390625,204.03541564941406,518.23095703125,1136.1500244140625,443.60955810546875,4131.939453125,268.66363525390625,197.69837951660156,,38843.87890625
2020-08-26,47.04787063598633,1378.1678466796875,158.8000946044922,2149.552734375,270.520263671875,956.6989135742188,7007.0498046875,619.5499877929688,3235.318603515625,97.14839172363281,1454.1317138671875,2122.9345703125,205.85015869140625,518.0830078125,1133.3499755859375,465.252685546875,4037.41650390625,270.7539978027344,209.17347717285156,,39073.921875
2020-08-27,47.2906379699707,1372.9879150390625,174.575927734375,2140.099609375,270.1844482421875,963.11669921875,7104.35009765625,603.5,3262.6904296875,96.95930480957031,1457.3046875,2097.9482421875,211.6376953125,525.928955078125,1136.6500244140625,456.8442077636719,4008.1689453125,270.65447998046875,207.39285278320312,,39113.46875
2020-08-28,50.15526580810547,1359.256103515625,171.59934997558594,2119.17529296875,270.0560302734375,969.3864135742188,7098.89990234375,598.2999877929688,3373.074462890625,95.9665298461914,1433.7557373046875,2101.822998046875,220.5642547607422,548.5293579101562,1134.0999755859375,447.2913818359375,4020.88720703125,270.7042541503906,211.49818420410156,,39467.30859375
2020-08-31,47.48484802246094,1333.16064453125,157.01416015625,2084.120849609375,265.2748718261719,933.347900390625,6837.89990234375,587.5,3244.525634765625,91.23912048339844,1390.6240234375,2065.01416015625,208.10630798339844,511.71734619140625,1099.199951171875,430.5739440917969,3866.136962890625,270.1567687988281,201.30908203125,,38628.2890625
2020-09-01,46.17391586303711,1348.1630859375,159.59385681152344,2130.105224609375,266.95416259765625,943.2214965820312,6909.14990234375,603.0,3285.68310546875,94.45376586914062,1413.3302001953125,2073.955810546875,213.9429168701172,515.4675903320312,1121.0999755859375,438.43511962890625,3871.48193359375,270.50518798828125,199.62738037109375,,38900.80078125
2020-09-02,45.931148529052734,1359.2071533203125,159.89149475097656,2108.787109375,268.5544738769531,943.665771484375,6921.35009765625,595.5,3464.596435546875,93.55554962158203,1401.9771728515625,2114.738525390625,212.07911682128906,507.8190002441406,1121.699951171875,435.350341796875,3903.84716796875,272.5457763671875,215.85081481933594,,39086.03125
2020-09-03,45.931148529052734,1350.410888671875,157.3118133544922,2106.177490234375,270.3819580078125,948.8987426757812,7071.60009765625,614.4000244140625,3416.62060546875,92.42097473144531,1436.234619140625,2098.395263671875,209.08724975585938,516.4051513671875,1185.75,433.0616455078125,3909.241455078125,281.3552551269531,217.97767639160156,,38990.94140625
2020-09-04,44.5716667175293,1331.6458740234375,153.6903076171875,2092.047607421875,269.7892761230469,930.978271484375,7191.5,593.7999877929688,3322.11279296875,89.63180541992188,1424.08837890625,2063.87158203125,202.7111358642578,505.59844970703125,1158.9000244140625,431.41973876953125,3885.8828125,274.7356872558594,218.02711486816406,,38357.1796875
2020-09-07,44.96009063720703,1337.656494140625,151.06100463867188,2128.972900390625,279.4405212402344,920.41357421875,7210.10009765625,591.0999755859375,3276.575439453125,87.45719146728516,1429.0460205078125,2068.839111328125,203.93731689453125,506.4866943359375,1167.050048828125,437.6888122558594,3809.373779296875,277.3735656738281,221.48944091796875,,38417.23046875
2020-09-08,43.98902893066406,1332.183349609375,149.0270233154297,2107.063720703125,272.2588806152344,904.6652221679688,7225.64990234375,583.0999755859375,3298.323974609375,85.66077423095703,1434.4993896484375,2093.32861328125,200.11166381835938,495.4825134277344,1162.1500244140625,431.0216979980469,3784.03564453125,280.9570617675781,211.39926147460938,,38365.3515625
2020-09-09,43.163631439208984,1334.675537109375,149.0270233154297,2099.235595703125,266.56890869140625,898.0499267578125,7214.2001953125,594.8499755859375,3261.4462890625,85.37712860107422,1446.1002197265625,2147.175537109375,191.1851043701172,502.4403076171875,1160.800048828125,435.7483825683594,3792.25048828125,281.45477294921875,219.016357421875,,38193.921875
2020-09-10,44.28034591674805,1365.5599365234375,148.97740173339844,2101.844970703125,270.7869873046875,909.0095825195312,7230.85009765625,588.7999877929688,3372.0791015625,85.6135025024414,1462.956298828125,2299.57666015625,194.37315368652344,500.8612365722656,1155.3499755859375,435.9473876953125,3877.222412109375,283.64471435546875,220.50021362304688,,38840.3203125
2020-09-11,44.66877365112305,1385.9378662109375,153.04539489746094,2126.166748046875,270.7672424316406,906.0475463867188,7190.14990234375,597.5999755859375,3366.057373046875,85.23530578613281,1475.3504638671875,2303.74951171875,198.83644104003906,498.7886962890625,1167.6500244140625,442.5149841308594,3857.031005859375,291.70758056640625,215.65296936035156,,38854.55078125
2020-09-14,44.81443405151367,1383.5921630859375,154.28562927246094,2090.078369140625,270.4412536621094,890.8916015625,7123.5498046875,620.3499755859375,3415.824462890625,85.94441223144531,1466.674560546875,2287.35693359375,194.7655487060547,489.31427001953125,1188.75,454.6549987792969,3870.887939453125,305.74298095703125,213.72396850585938,,38756.62890625
2020-09-15,45.20285415649414,1387.697021484375,154.28562927246094,2092.1953125,270.5400390625,898.0499267578125,7051.0,618.5,3515.35888671875,86.0389633178711,1485.1171875,2302.805419921875,196.3350372314453,499.43017578125,1174.449951171875,453.1623840332031,3890.97998046875,305.8923034667969,214.91104125976562,,39044.3515625
2020-09-16,45.105751037597656,1388.0880126953125,162.12393188476562,2109.8701171875,270.0362243652344,910.2931518554688,7054.35009765625,620.5499877929688,3523.620361328125,84.8098373413086,1480.30810546875,2308.717041015625,194.47125244140625,511.9147033691406,1182.449951171875,459.481201171875,3934.233154296875,310.67034912109375,213.62503051757812,,39302.8515625
2020-09-17,44.28034591674805,1365.8043212890625,155.5754852294922,2095.198486328125,270.945068359375,894.8410034179688,7085.5498046875,622.0499877929688,3498.935546875,83.7697982788086,1459.4859619140625,2284.37646484375,191.77366638183594,505.15435791015625,1182.550048828125,454.9037780761719,3924.681884765625,310.2223815917969,218.76904296875,,38979.8515625
2020-09-18,43.74626541137695,1341.859130859375,159.7922821044922,2066.150390625,277.35614013671875,888.8181762695312,6963.2998046875,609.9500122070312,3472.210693359375,85.56622314453125,1441.5888671875,2290.486083984375,188.928955078125,516.4051513671875,1162.8499755859375,454.4560241699219,3963.728271484375,315.0501708984375,217.73036193847656,,38845.8203125
2020-09-21,41.60993194580078,1337.94970703125,151.0113983154297,2007.66064453125,275.992919921875,870.7495727539062,6622.35009765625,600.0499877929688,3385.864501953125,83.48616027832031,1433.85498046875,2240.4638671875,182.25856018066406,497.0616149902344,1119.6500244140625,450.774169921875,3849.162353515625,310.5210266113281,208.28317260742188,,38034.140625
2020-09-22,41.1244010925293,1312.1964111328125,147.88600158691406,1995.9920654296875,267.9420166015625,846.2136840820312,6434.64990234375,593.75,3325.347412109375,82.96614837646484,1414.2720947265625,2196.750732421875,182.6018829345703,503.7726745605469,1105.0,440.5248107910156,3838.621337890625,310.81964111328125,194.87905883789062,,37734.078125
2020-09-23,40.34755325317383,1323.729248046875,149.2750701904297,2021.39697265625,271.1722717285156,849.866943359375,6503.5,588.7000122070312,3367.35107421875,80.46060943603516,1407.3314208984375,2215.03076171875,180.29669189453125,496.1733703613281,1117.25,439.97747802734375,3827.58544921875,313.0593566894531,189.68557739257812,,37668.421875
2020-09-24,38.648197174072266,1341.66357421875,145.1078643798828,2028.7327880859375,264.316650390625,839.598388671875,6295.85009765625,580.2999877929688,3360.93115234375,78.1441879272461,1388.046142578125,2166.94580078125,173.08677673339844,479.05029296875,1095.75,431.5192565917969,3737.318603515625,303.2046813964844,188.00389099121094,,36553.6015625
2020-09-25,40.3961067199707,1382.907958984375,150.11843872070312,2045.915283203125,267.2998962402344,878.0559692382812,6496.14990234375,593.5499877929688,3431.849365234375,80.08241271972656,1401.3822021484375,2187.3623046875,178.7271728515625,483.04736328125,1109.1500244140625,445.002685546875,3820.013916015625,312.4620666503906,196.2145233154297,,37388.66015625
2020-09-28,42.095462799072266,1407.8795166015625,156.51805114746094,2032.4744873046875,269.9967346191406,891.4840087890625,6707.0,620.6500244140625,3568.311279296875,82.77704620361328,1423.4437255859375,2201.32080078125,183.72996520996094,503.52593994140625,1139.199951171875,469.4320373535156,3888.208984375,310.1228332519531,206.3541717529297,,37981.62890625
2020-09-29,40.15333938598633,1385.3026123046875,153.54148864746094,2003.0325927734375,273.2665100097656,883.83203125,6738.60009765625,604.75,3611.31005859375,80.6024398803711,1414.32177734375,2230.231201171875,181.47381591796875,498.986083984375,1167.449951171875,468.0389404296875,4023.015380859375,309.9735412597656,205.51332092285156,,37973.21875
2020-09-30,39.862022399902344,1400.1094970703125,151.35867309570312,2036.659423828125,273.0590515136719,891.0397338867188,6742.85009765625,612.3499755859375,3613.4501953125,80.55516052246094,1419.923828125,2219.20361328125,181.86618041992188,493.9527893066406,1200.5,466.1482849121094,4005.595458984375,312.1634521484375,206.74986267089844,,38067.9296875
